FIPS,State,"County, State",Year,Cost Per Meal,Weighted weekly $ needed by FI,Weighted Annual Food Budget Shortfall,State_count,County,GROC16,GROC20,PCH_GROC_16_20,GROCPTH16,GROCPTH20,PCH_GROCPTH_16_20,GEO_ID,NAME,Total_Households,Total_Below_Poverty,SNAP_Total_Households,SNAP_Below_Poverty,SNAP_Participation_Rate_Pct,No_SNAP_Total_Households,No_SNAP_Below_Poverty_Gap,Name,Median_Household_Income,Median_Income_Lower_Bound,Median_Income_Upper_Bound,mean_commute_time,pct_households_no_vehicle,poverty_rate,total_population,land_area_sqmi,population_density,state_abbr,min_wage_2023,diabetes_rate,obesity_rate,FIPS_match,YEAR,BENE_GEO_DESC,BENE_GEO_CD,BENE_AGE_LVL,BENES_TOTAL_CNT,BENE_AVG_AGE,BENE_AVG_RISK_SCRE,TOT_MDCR_PYMT_PC,TOT_MDCR_STDZD_PYMT_PC
36021,NY,"Columbia County, New York",2023,3.96,24.73,5521000.0,NY,Columbia,20.0,18.0,-9.999999999999998,0.3289419710636138,0.3023482263088225,-8.084631057813018,36021,"Columbia County, New York",26627,3119,2592,1185,9.7,24035,1934,Columbia County,73112.0,66342.0,79882.0,25.7,0.0609531678371577,12.1,61100,634.663,96.27156459412318,NY,14.2,9.1,30.2,36021,2023,NY-Columbia,36021.0,All,17705,73,0.93,10738.42,9946.38
36023,NY,"Cortland County, New York",2023,3.66,22.84,4275000.0,NY,Cortland,7.0,9.0,28.57142857142858,0.1459853947162627,0.1907871067523956,30.6891741623944,36023,"Cortland County, New York",18999,2791,2947,1240,15.5,16052,1551,Cortland County,63890.0,57839.0,69941.0,22.3,0.1170061582188536,12.8,46246,498.774,92.7193478409059,NY,14.2,9.3,38.8,36023,2023,NY-Cortland,36023.0,All,10235,74,1.01,11369.29,10712.02
36025,NY,"Delaware County, New York",2023,4.02,25.09,4802000.0,NY,Delaware,12.0,9.0,-25.0,0.2643229961395264,0.2048340886831284,-22.506141472835,36025,"Delaware County, New York",19203,2810,2390,1196,12.4,16813,1614,Delaware County,56163.0,50968.0,61358.0,25.7,0.0856116231838775,14.4,44487,1442.596,30.838155658271617,NY,14.2,9.5,33.5,36025,2023,NY-Delaware,36025.0,All,13074,73,0.92,12731.44,11417.71
36027,NY,"Dutchess County, New York",2023,3.88,24.27,23682000.0,NY,Dutchess,99.0,80.0,-19.19191919191919,0.3378090262413024,0.2727647721767426,-19.25474129222875,36027,"Dutchess County, New York",116275,10277,9145,3459,7.9,107130,6818,Dutchess County,96374.0,92666.0,100082.0,31.2,0.0717953128359492,8.4,298220,795.602,374.835659035548,NY,14.2,9.3,32.1,36027,2023,NY-Dutchess,36027.0,All,67563,73,1.05,14732.3,12095.58
36029,NY,"Erie County, New York",2023,3.96,24.76,94844000.0,NY,Erie,311.0,276.0,-11.2540192926045,0.3384142518043518,0.3009023666381835,-11.08460561757164,36029,"Erie County, New York",409665,57098,63474,29660,15.5,346191,27438,Erie County,70443.0,68548.0,72338.0,21.3,0.1151160094223328,13.9,950622,1042.763,911.637639617056,NY,14.2,9.2,34.9,36029,2023,NY-Erie,36029.0,All,218164,70,1.12,11734.08,10778.34
36031,NY,"Essex County, New York",2023,4.0,25.0,3640000.0,NY,Essex,19.0,16.0,-15.789473684210527,0.5040456056594848,0.433710128068924,-13.954189224313367,36031,"Essex County, New York",16342,1907,1711,929,10.5,14631,978,Essex County,70902.0,65783.0,76021.0,22.7,0.0736140007343042,11.2,36973,1794.122,20.607851639966512,NY,14.2,8.8,34.5,36031,2023,NY-Essex,36031.0,All,10768,73,0.83,10693.31,9812.49
36033,NY,"Franklin County, New York",2023,3.62,22.59,4818000.0,NY,Franklin,13.0,13.0,0.0,0.2545376121997833,0.2601821422576903,2.217562272673779,36033,"Franklin County, New York",19514,3248,3410,1689,17.5,16104,1559,Franklin County,63624.0,58200.0,69048.0,20.7,0.1058727067746233,18.2,46696,1629.296,28.660231167326256,NY,14.2,11.7,39.9,36033,2023,NY-Franklin,36033.0,All,12469,71,0.94,10153.74,9354.67
36035,NY,"Fulton County, New York",2023,3.52,22.02,5191000.0,NY,Fulton,13.0,11.0,-15.38461538461539,0.2423428893089293,0.2082860022783278,-14.05318188939601,36035,"Fulton County, New York",22866,2820,3521,1148,15.4,19345,1672,Fulton County,63409.0,57621.0,69197.0,25.4,0.1019417475728155,13.1,52487,495.46,105.93589795341704,NY,14.2,10.1,35.4,36035,2023,NY-Fulton,36035.0,All,14606,69,1.07,11939.02,11534.72
36037,NY,"Genesee County, New York",2023,3.56,22.22,4778000.0,NY,Genesee,11.0,9.0,-18.18181818181818,0.189576730132103,0.1579113602638244,-16.70319445124573,36037,"Genesee County, New York",24873,2886,3374,1503,13.6,21499,1383,Genesee County,71749.0,65385.0,78113.0,23.5,0.0877256462831182,10.6,57787,492.976,117.2207166271786,NY,14.2,9.2,39.8,36037,2023,NY-Genesee,36037.0,All,14684,71,1.08,11870.15,11181.01
36039,NY,"Greene County, New York",2023,3.82,23.89,4166000.0,NY,Greene,13.0,13.0,0.0,0.2737937271595001,0.2755579948425293,0.6443784163109755,36039,"Greene County, New York",18674,1715,1477,539,7.9,17197,1176,Greene County,70789.0,63562.0,78016.0,28.9,0.0725072293027739,9.9,47409,647.161,73.25688661708601,NY,14.2,9.1,34.9,36039,2023,NY-Greene,36039.0,All,12951,72,0.97,10815.56,10087.13
36041,NY,"Hamilton County, New York",2023,3.92,24.48,468000.0,NY,Hamilton,4.0,3.0,-25.0,0.8775779008865356,0.6904488205909729,-21.3233583145751,36041,"Hamilton County, New York",2423,256,119,50,4.9,2304,206,Hamilton County,68529.0,62239.0,74819.0,22.6,0.0346677672307057,10.6,5089,1717.378,2.9632381455917103,NY,14.2,9.1,31.6,36041,2023,NY-Hamilton,36041.0,All,1833,74,0.84,9088.12,8660.64
36043,NY,"Herkimer County, New York",2023,3.54,22.14,5487000.0,NY,Herkimer,10.0,10.0,0.0,0.1601691395044327,0.1640823632478714,2.4431820983407566,36043,"Herkimer County, New York",25741,3472,3806,1659,14.8,21935,1813,Herkimer County,63771.0,58566.0,68976.0,25.7,0.0962278077774756,13.4,59757,1410.586,42.363244779120166,NY,14.2,9.2,33.2,36043,2023,NY-Herkimer,36043.0,All,16109,73,0.93,10960.54,10573.49
36045,NY,"Jefferson County, New York",2023,3.64,22.72,11820000.0,NY,Jefferson,34.0,28.0,-17.64705882352942,0.3001412451267241,0.2590314149856566,-13.69682801299446,36045,"Jefferson County, New York",47606,6263,7529,3547,15.8,40077,2716,Jefferson County,61664.0,58333.0,64995.0,19.5,0.0971096080326009,13.7,115040,1267.93,90.73056083537736,NY,14.2,10.0,37.4,36045,2023,NY-Jefferson,36045.0,All,22504,72,0.99,11595.63,10405.5
36047,NY,"Kings County, New York",2023,4.38,27.39,376577000.0,NY,Kings,2495.0,2019.0,-19.07815631262525,0.9566182494163512,0.7952156066894531,-16.87221029134377,36047,"Kings County, New York",1009927,185803,231177,106083,22.9,778750,79720,Kings County,76353.0,74919.0,77787.0,41.7,0.5635189474090702,19.1,2631580,69.377,37931.59116133589,NY,14.2,11.4,26.5,36047,2023,NY-Kings,36047.0,All,409032,74,1.27,19709.55,14527.7
36049,NY,"Lewis County, New York",2023,3.34,20.88,2140000.0,NY,Lewis,3.0,4.0,33.33333333333333,0.112545020878315,0.1527475416660309,35.72127889263388,36049,"Lewis County, New York",11110,1424,1394,607,12.5,9716,817,Lewis County,64941.0,60143.0,69739.0,24.2,0.0535553555355535,12.3,26607,1276.309,20.84683254603705,NY,14.2,9.8,43.0,36049,2023,NY-Lewis,36049.0,All,6737,73,0.92,10860.78,10293.61
36051,NY,"Livingston County, New York",2023,3.76,23.46,5153000.0,NY,Livingston,13.0,11.0,-15.38461538461539,0.2030837535858154,0.1762876957654953,-13.19458467119436,36051,"Livingston County, New York",24473,2580,2552,1010,10.4,21921,1570,Livingston County,70185.0,64778.0,75592.0,25.1,0.0577370980263964,11.1,61498,631.654,97.360263688665,NY,14.2,9.1,39.0,36051,2023,NY-Livingston,36051.0,All,15274,70,0.92,10347.38,9668.95
36053,NY,"Madison County, New York",2023,3.73,23.34,5429000.0,NY,Madison,11.0,11.0,0.0,0.1540055423974991,0.1560770720243454,1.345100698713519,36053,"Madison County, New York",26252,2915,3056,1214,11.6,23196,1701,Madison County,73680.0,69604.0,77756.0,23.6,0.0600716135913454,10.0,67328,654.85,102.81438497365808,NY,14.2,8.6,36.0,36053,2023,NY-Madison,36053.0,All,16719,73,0.91,11008.52,10427.64
36055,NY,"Monroe County, New York",2023,3.93,24.54,73045000.0,NY,Monroe,190.0,190.0,0.0,0.2553248703479766,0.2564448714256287,0.4386572589366367,36055,"Monroe County, New York",318428,42441,47855,22436,15.0,270573,20005,Monroe County,73263.0,70727.0,75799.0,19.9,0.1077197985101812,13.6,753753,656.944,1147.362636693539,NY,14.2,9.9,32.2,36055,2023,NY-Monroe,36055.0,All,174475,69,1.12,13495.92,12373.51
36057,NY,"Montgomery County, New York",2023,3.64,22.72,5018000.0,NY,Montgomery,11.0,8.0,-27.27272727272727,0.2233865410089493,0.1627008318901062,-27.16623340186457,36057,"Montgomery County, New York",19603,2923,3014,1432,15.4,16589,1491,Montgomery County,61463.0,55259.0,67667.0,24.0,0.1137580982502678,14.6,49528,403.111,122.86442195821996,NY,14.2,10.7,35.8,36057,2023,NY-Montgomery,36057.0,All,12380,71,1.12,12933.94,12482.81
36059,NY,"Nassau County, New York",2023,4.13,25.78,84281000.0,NY,Nassau,560.0,482.0,-13.92857142857142,0.412958949804306,0.3566845655441284,-13.6271133697054,36059,"Nassau County, New York",458166,28181,22835,6298,5.0,435331,21883,Nassau County,140466.0,137628.0,143304.0,36.0,0.0676741617666959,5.4,1389591,284.542,4883.605935151929,NY,14.2,8.6,27.1,36059,2023,NY-Nassau,36059.0,All,297180,75,1.04,17133.22,13579.79
36061,NY,"New York County, New York",2023,6.09,38.03,309780000.0,NY,New York,1319.0,1022.0,-22.51705837755875,0.805879533290863,0.6339993476867675,-21.32827283777902,36061,"New York County, New York",778281,121633,112139,56844,14.4,666142,64789,New York County,100869.0,98464.0,103274.0,31.2,0.7803710998983657,16.5,1629477,22.658,71916.18854267808,NY,14.2,8.6,20.1,36061,2023,NY-New York,36061.0,All,301999,76,1.03,16902.19,12627.32
36063,NY,"Niagara County, New York",2023,3.67,22.93,19499000.0,NY,Niagara,34.0,36.0,5.882352941176472,0.1607147008180618,0.1727480441331863,7.4873942793490595,36063,"Niagara County, New York",91884,12546,13529,6668,14.7,78355,5878,Niagara County,65932.0,61791.0,70073.0,22.5,0.0992338165513038,13.5,210721,522.348,403.4111358711051,NY,14.2,10.6,35.3,36063,2023,NY-Niagara,36063.0,All,55027,71,1.09,11226.99,10365.5
36065,NY,"Oneida County, New York",2023,3.67,22.93,22217000.0,NY,Oneida,71.0,52.0,-26.76056338028169,0.3081971704959868,0.228726252913475,-25.78573886795197,36065,"Oneida County, New York",95220,13494,15855,8152,16.7,79365,5342,Oneida County,61566.0,58135.0,64997.0,20.6,0.1198487712665406,15.5,229124,1212.442,188.97728716095284,NY,14.2,10.1,35.4,36065,2023,NY-Oneida,36065.0,All,56429,73,0.99,11312.56,11062.26
36067,NY,"Onondaga County, New York",2023,3.92,24.5,46179000.0,NY,Onondaga,121.0,105.0,-13.223140495867773,0.2606977522373198,0.2286515682935715,-12.292466532114927,36067,"Onondaga County, New York",197760,26265,28395,13373,14.4,169365,12892,Onondaga County,74388.0,70877.0,77899.0,20.2,0.1199585355987055,13.8,471129,778.393,605.2585262200456,NY,14.2,9.8,36.4,36067,2023,NY-Onondaga,36067.0,All,104750,74,1.02,11773.57,11165.78
36069,NY,"Ontario County, New York",2023,3.89,24.33,9747000.0,NY,Ontario,19.0,15.0,-21.05263157894737,0.173757180571556,0.136250913143158,-21.58544890347851,36069,"Ontario County, New York",48311,4277,4174,1732,8.6,44137,2545,Ontario County,79364.0,74115.0,84613.0,22.3,0.0614973815487156,9.0,112625,644.076,174.86290437774423,NY,14.2,8.1,36.2,36069,2023,NY-Ontario,36069.0,All,29702,71,0.96,10815.43,10405.97
36071,NY,"Orange County, New York",2023,3.76,23.52,34772000.0,NY,Orange,108.0,100.0,-7.4074074074074066,0.2857944369316101,0.2595824897289276,-9.171608616354888,36071,"Orange County, New York",138608,15325,14898,6638,10.7,123710,8687,Orange County,93492.0,89541.0,97443.0,34.1,0.0938762553387971,12.6,406616,812.078,500.7105228808071,NY,14.2,9.9,35.2,36071,2023,NY-Orange,36071.0,All,71402,73,1.06,14416.56,11918.57
36073,NY,"Orleans County, New York",2023,3.5,21.87,3463000.0,NY,Orleans,8.0,6.0,-25.0,0.1938454061746597,0.1500825434923172,-22.57616703225407,36073,"Orleans County, New York",16220,2097,2498,976,15.4,13722,1121,Orleans County,65156.0,59369.0,70943.0,26.1,0.0787299630086313,12.7,39608,391.262,101.2313999315037,NY,14.2,11.3,41.5,36073,2023,NY-Orleans,36073.0,All,10026,69,1.05,11559.83,10783.64
36075,NY,"Oswego County, New York",2023,3.55,22.18,11524000.0,NY,Oswego,21.0,20.0,-4.761904761904767,0.176608607172966,0.1719010472297667,-2.665532568629958,36075,"Oswego County, New York",47239,6909,7542,3869,16.0,39697,3040,Oswego County,68613.0,63879.0,73347.0,25.1,0.0838713774635364,16.3,117953,951.607,123.95137908821604,NY,14.2,9.4,40.0,36075,2023,NY-Oswego,36075.0,All,28089,72,1.02,12267.51,11615.49
36077,NY,"Otsego County, New York",2023,3.78,23.64,5501000.0,NY,Otsego,18.0,15.0,-16.66666666666666,0.2993265092372893,0.2555322647094727,-14.63092749098915,36077,"Otsego County, New York",23189,2738,2285,976,9.9,20904,1762,Otsego County,63863.0,58542.0,69184.0,22.9,0.0725775152011729,12.5,60108,1001.738,60.003713545857295,NY,14.2,8.6,29.7,36077,2023,NY-Otsego,36077.0,All,15560,73,0.91,12422.07,10899.33
36079,NY,"Putnam County, New York",2023,4.22,26.37,6976000.0,NY,Putnam,27.0,26.0,-3.703703703703709,0.2734094262123107,0.263873666524887,-3.4877216266928968,36079,"Putnam County, New York",35545,2239,1152,292,3.2,34393,1947,Putnam County,120930.0,113209.0,128651.0,39.3,0.0461668307778871,7.1,98107,230.252,426.08533259211646,NY,14.2,7.7,28.9,36079,2023,NY-Putnam,36079.0,All,21912,74,1.03,14001.64,11520.28
36081,NY,"Queens County, New York",2023,3.91,24.42,243511000.0,NY,Queens,1624.0,1317.0,-18.90394088669951,0.704173743724823,0.591691792011261,-15.97360775177067,36081,"Queens County, New York",841003,112134,133891,45566,15.9,707112,66568,Queens County,81399.0,79950.0,82848.0,42.9,0.3743030643172497,12.9,2323052,108.724,21366.506015231225,NY,14.2,12.1,27.1,36081,2023,NY-Queens,36081.0,All,410470,75,1.16,17905.34,13400.92
36083,NY,"Rensselaer County, New York",2023,3.84,24.0,14765000.0,NY,Rensselaer,38.0,35.0,-7.894736842105264,0.2385271638631821,0.221367672085762,-7.193936111722121,36083,"Rensselaer County, New York",66686,7592,7264,3481,10.9,59422,4111,Rensselaer County,82846.0,78614.0,87078.0,24.0,0.0976666766637675,11.8,160332,652.459,245.73498104861764,NY,14.2,9.1,36.6,36083,2023,NY-Rensselaer,36083.0,All,35469,72,1,11207.59,11164.55
36085,NY,"Richmond County, New York",2023,3.93,24.54,45682000.0,NY,Richmond,242.0,195.0,-19.42148760330579,0.5103762149810791,0.4102438986301422,-19.61931481361236,36085,"Richmond County, New York",170777,20705,22803,8800,13.4,147974,11905,Richmond County,93337.0,88441.0,98233.0,43.1,0.1594769787500658,11.5,494956,57.523,8604.488639326877,NY,14.2,10.9,32.0,36085,2023,NY-Richmond,36085.0,All,98550,72,1.06,17516.37,13506.74
36087,NY,"Rockland County, New York",2023,3.89,24.29,29930000.0,NY,Rockland,111.0,100.0,-9.909909909909906,0.3434076607227324,0.3065369129180908,-10.73672839069574,36087,"Rockland County, New York",103879,12427,12398,6072,11.9,91481,6355,Rockland County,105923.0,101817.0,110029.0,29.7,0.0975269303709123,16.2,341883,173.685,1968.4083254167024,NY,14.2,10.2,26.6,36087,2023,NY-Rockland,36087.0,All,60495,75,1.09,15887.34,12959.29
36089,NY,"St. Lawrence County, New York",2023,3.69,23.09,11808000.0,NY,St. Lawrence,30.0,18.0,-40.0,0.2739575803279877,0.1679339408874512,-38.70075042771322,36089,"St. Lawrence County, New York",41666,7210,6467,3441,15.5,35199,3769,St. Lawrence County,57832.0,53857.0,61807.0,21.0,0.1011376182018912,16.9,107226,2679.526,40.01677908704749,NY,14.2,10.7,39.7,36089,2023,NY-St. Lawrence,36089.0,All,25546,72,0.93,10687.14,9953.03
36091,NY,"Saratoga County, New York",2023,4.06,25.37,18328000.0,NY,Saratoga,28.0,27.0,-3.57142857142857,0.1232454031705856,0.1172394007444382,-4.873206035793864,36091,"Saratoga County, New York",101911,7768,6660,2546,6.5,95251,5222,Saratoga County,94394.0,90989.0,97799.0,25.5,0.0469036708500554,7.1,238284,809.97,294.1886736545798,NY,14.2,7.5,29.2,36091,2023,NY-Saratoga,36091.0,All,56721,73,0.94,10112.31,10156.78
36093,NY,"Schenectady County, New York",2023,3.77,23.53,14361000.0,NY,Schenectady,46.0,47.0,2.173913043478271,0.297786682844162,0.3025270700454711,1.591873469973115,36093,"Schenectady County, New York",66902,8707,9338,4819,14.0,57564,3888,Schenectady County,74791.0,71818.0,77764.0,22.8,0.1239424830348868,13.3,160369,204.669,783.5529562366553,NY,14.2,9.5,35.8,36093,2023,NY-Schenectady,36093.0,All,35026,72,1.03,10686.59,10688.14
36095,NY,"Schoharie County, New York",2023,3.53,22.08,2519000.0,NY,Schoharie,2.0,4.0,100.0,0.063861034810543,0.128485158085823,101.19492029372968,36095,"Schoharie County, New York",12861,1621,1764,921,13.7,11097,700,Schoharie County,63768.0,57255.0,70281.0,30.6,0.0656247570173392,11.7,30049,621.819,48.32435162000518,NY,14.2,9.4,37.0,36095,2023,NY-Schoharie,36095.0,All,8401,73,0.91,10858.28,10244.06
36097,NY,"Schuyler County, New York",2023,3.65,22.79,1701000.0,NY,Schuyler,2.0,,,0.1112594604492188,,,36097,"Schuyler County, New York",7355,1003,1111,482,15.1,6244,521,Schuyler County,65210.0,58779.0,71641.0,24.1,0.0681169272603671,14.8,17562,328.343,53.4867501362904,NY,14.2,10.3,34.8,36097,2023,NY-Schuyler,36097.0,All,5213,73,0.89,10383.99,9762.65
36099,NY,"Seneca County, New York",2023,3.45,21.58,3031000.0,NY,Seneca,7.0,6.0,-14.28571428571429,0.2015838772058486,0.1765173077583313,-12.43480867367211,36099,"Seneca County, New York",13606,1718,1637,769,12.0,11969,949,Seneca County,58581.0,53443.0,63719.0,21.3,0.0882698809348816,13.5,32920,323.698,101.69973246668192,NY,14.2,10.1,38.4,36099,2023,NY-Seneca,36099.0,All,8544,71,0.96,10803.67,10299.71
36101,NY,"Steuben County, New York",2023,3.75,23.44,9022000.0,NY,Steuben,23.0,21.0,-8.695652173913048,0.2371745258569717,0.221853643655777,-6.459750323453384,36101,"Steuben County, New York",39219,5340,4761,2487,12.1,34458,2853,Steuben County,64261.0,60231.0,68291.0,22.2,0.1006399959203447,13.8,92588,1390.508,66.5857370112218,NY,14.2,9.7,33.9,36101,2023,NY-Steuben,36101.0,All,24147,72,0.93,10684.56,10120.18
36103,NY,"Suffolk County, New York",2023,4.14,25.86,104092000.0,NY,Suffolk,491.0,437.0,-10.9979633401222,0.3302618861198424,0.2964172959327697,-10.24780382159858,36103,"Suffolk County, New York",512565,34831,36965,9730,7.2,475600,25101,Suffolk County,123219.0,120557.0,125881.0,31.1,0.050696009286627,6.4,1530146,910.922,1679.7771927783058,NY,14.2,8.7,29.7,36103,2023,NY-Suffolk,36103.0,All,327042,74,1.06,17175.17,13816.63
36105,NY,"Sullivan County, New York",2023,3.55,22.2,7489000.0,NY,Sullivan,30.0,33.0,10.000000000000012,0.4004645347595214,0.4353447258472443,8.709932605809477,36105,"Sullivan County, New York",31434,4239,5383,2526,17.1,26051,1713,Sullivan County,68063.0,61869.0,74257.0,28.0,0.0856397531335496,15.9,79721,968.145,82.34407036136116,NY,14.2,10.5,37.0,36105,2023,NY-Sullivan,36105.0,All,18349,72,1.09,13927.39,11822.09
36107,NY,"Tioga County, New York",2023,3.79,23.69,4368000.0,NY,Tioga,10.0,10.0,0.0,0.2046747654676437,0.2087508291006088,1.9914832312874835,36107,"Tioga County, New York",20347,2654,2730,1314,13.4,17617,1340,Tioga County,67616.0,60413.0,74819.0,23.0,0.071558460706738,13.4,47864,518.767,92.26492818548596,NY,14.2,9.1,36.6,36107,2023,NY-Tioga,36107.0,All,12625,72,0.93,10454.52,10175.02
36109,NY,"Tompkins County, New York",2023,4.21,26.3,10728000.0,NY,Tompkins,21.0,20.0,-4.761904761904767,0.203800395131111,0.1979061514139175,-2.892165009494541,36109,"Tompkins County, New York",43263,8054,3869,1768,8.9,39394,6286,Tompkins County,68222.0,63251.0,73193.0,20.1,0.1409518526223331,16.4,104537,474.644,220.2429610402744,NY,14.2,8.7,28.6,36109,2023,NY-Tompkins,36109.0,All,18913,74,0.92,10271.1,9510.69
36111,NY,"Ulster County, New York",2023,3.88,24.27,17726000.0,NY,Ulster,47.0,45.0,-4.255319148936165,0.2625038325786591,0.2532129883766173,-3.53931754472866,36111,"Ulster County, New York",74278,8599,7262,2998,9.8,67016,5601,Ulster County,84593.0,80869.0,88317.0,27.5,0.0733460782465871,14.6,182601,1124.236,162.42230279051728,NY,14.2,9.0,29.7,36111,2023,NY-Ulster,36111.0,All,45325,73,0.99,13532.43,11491.02
36113,NY,"Warren County, New York",2023,3.92,24.48,6015000.0,NY,Warren,27.0,21.0,-22.22222222222222,0.4184424579143524,0.3293807506561278,-21.284099061585607,36113,"Warren County, New York",30133,3057,2940,1092,9.8,27193,1965,Warren County,73115.0,68465.0,77765.0,21.5,0.0779875883582783,10.5,65517,867.222,75.54812954468406,NY,14.2,8.9,33.5,36113,2023,NY-Warren,36113.0,All,19781,72,0.91,10059.23,10022.58
36115,NY,"Washington County, New York",2023,3.89,24.31,5443000.0,NY,Washington,10.0,10.0,0.0,0.1617808789014816,0.1650001704692841,1.989908566242149,36115,"Washington County, New York",24469,2717,2955,1360,12.1,21514,1357,Washington County,71396.0,67409.0,75383.0,26.9,0.0820221504761126,10.7,60522,831.19,72.8136767766696,NY,14.2,9.3,34.7,36115,2023,NY-Washington,36115.0,All,16267,72,0.95,10111.07,10008.89
36117,NY,"Wayne County, New York",2023,3.62,22.62,7432000.0,NY,Wayne,15.0,16.0,6.666666666666665,0.1651564091444016,0.1790931224822998,8.43849379512298,36117,"Wayne County, New York",38404,4391,4368,1821,11.4,34036,2570,Wayne County,73028.0,67541.0,78515.0,23.8,0.0718414748463701,11.4,90929,603.83,150.58708576917343,NY,14.2,9.5,36.3,36117,2023,NY-Wayne,36117.0,All,24387,68,1.06,11905.34,11207.94
36119,NY,"Westchester County, New York",2023,4.25,26.58,86153000.0,NY,Westchester,485.0,422.0,-12.98969072164948,0.4997624754905701,0.4369425475597382,-12.56995693187398,36119,"Westchester County, New York",372883,37934,34921,14316,9.4,337962,23618,Westchester County,114020.0,110051.0,117989.0,34.6,0.142661370993046,9.0,999677,430.817,2320.421431837648,NY,14.2,8.8,27.5,36119,2023,NY-Westchester,36119.0,All,195771,75,1.04,16199.34,12802.65
36121,NY,"Wyoming County, New York",2023,3.68,23.01,3322000.0,NY,Wyoming,8.0,8.0,0.0,0.1977750360965729,0.2027112692594527,2.495882827431051,36121,"Wyoming County, New York",16453,1881,1816,845,11.0,14637,1036,Wyoming County,70775.0,66697.0,74853.0,25.2,0.0725095727222998,11.1,39753,592.7,67.07103087565378,NY,14.2,9.8,39.1,36121,2023,NY-Wyoming,36121.0,All,9737,71,0.99,10392.85,9654.11
36123,NY,"Yates County, New York",2023,3.92,24.51,2268000.0,NY,Yates,10.0,10.0,0.0,0.39872407913208,0.4035512506961823,1.210654639822528,36123,"Yates County, New York",9490,1078,1012,410,10.7,8478,668,Yates County,66155.0,59725.0,72585.0,22.3,0.1398314014752371,12.7,24526,338.139,72.53230180487905,NY,14.2,9.4,31.3,36123,2023,NY-Yates,36123.0,All,6424,72,0.92,11619.07,10990.35
37001,NC,"Alamance County, North Carolina",2023,3.64,22.73,18198000.0,NC,Alamance,29.0,26.0,-10.3448275862069,0.1808453649282454,0.1517397612333298,-16.09419390232316,37001,"Alamance County, North Carolina",70062,9247,9499,3452,13.6,60563,5795,Alamance County,66395.0,61352.0,71438.0,25.9,0.0474579658017184,13.4,176893,423.455,417.73742192204605,NC,7.25,10.8,36.5,37001,2023,NC-Alamance,37001.0,All,37713,72,1.09,11571.99,11057.64
