GEO_ID,NAME,Total_Households,Total_Below_Poverty,SNAP_Total_Households,SNAP_Below_Poverty,SNAP_Participation_Rate_Pct,No_SNAP_Total_Households,No_SNAP_Below_Poverty_Gap
37171,"Surry County, North Carolina",29869,5473,5839,2757,19.5,24030,2716
37173,"Swain County, North Carolina",6013,1173,882,500,14.7,5131,673
37175,"Transylvania County, North Carolina",14584,2185,1647,851,11.3,12937,1334
37177,"Tyrrell County, North Carolina",1547,270,423,96,27.3,1124,174
37179,"Union County, North Carolina",84237,6224,6424,1755,7.6,77813,4469
37181,"Vance County, North Carolina",16147,3050,3920,1968,24.3,12227,1082
37183,"Wake County, North Carolina",460175,36903,28628,10008,6.2,431547,26895
37185,"Warren County, North Carolina",8147,1638,1882,753,23.1,6265,885
37187,"Washington County, North Carolina",4744,1260,1608,976,33.9,3136,284
37189,"Watauga County, North Carolina",21198,5115,1589,700,7.5,19609,4415
37191,"Wayne County, North Carolina",47507,7466,9310,4133,19.6,38197,3333
37193,"Wilkes County, North Carolina",27107,4475,4180,2230,15.4,22927,2245
37195,"Wilson County, North Carolina",33068,6292,6000,3184,18.1,27068,3108
37197,"Yadkin County, North Carolina",15009,2032,2145,970,14.3,12864,1062
37199,"Yancey County, North Carolina",8130,1391,1120,634,13.8,7010,757
38001,"Adams County, North Dakota",1030,177,130,77,12.6,900,100
38003,"Barnes County, North Dakota",4908,672,308,172,6.3,4600,500
38005,"Benson County, North Dakota",2025,523,416,223,20.5,1609,300
38007,"Billings County, North Dakota",407,51,0,0,0.0,407,51
38009,"Bottineau County, North Dakota",2674,249,138,90,5.2,2536,159
38011,"Bowman County, North Dakota",1291,157,66,31,5.1,1225,126
38013,"Burke County, North Dakota",904,84,67,51,7.4,837,33
38015,"Burleigh County, North Dakota",41269,3657,2377,1089,5.8,38892,2568
38017,"Cass County, North Dakota",83945,9345,5219,2669,6.2,78726,6676
38019,"Cavalier County, North Dakota",1560,155,73,22,4.7,1487,133
38021,"Dickey County, North Dakota",1962,258,108,72,5.5,1854,186
38023,"Divide County, North Dakota",1016,84,18,14,1.8,998,70
38025,"Dunn County, North Dakota",1571,104,58,11,3.7,1513,93
38027,"Eddy County, North Dakota",1173,158,77,52,6.6,1096,106
38029,"Emmons County, North Dakota",1528,197,139,79,9.1,1389,118
38031,"Foster County, North Dakota",1531,206,146,63,9.5,1385,143
38033,"Golden Valley County, North Dakota",699,106,114,42,16.3,585,64
38035,"Grand Forks County, North Dakota",31295,4674,1892,1013,6.0,29403,3661
38037,"Grant County, North Dakota",1059,196,123,78,11.6,936,118
38039,"Griggs County, North Dakota",992,150,57,45,5.7,935,105
38041,"Hettinger County, North Dakota",1130,153,47,26,4.2,1083,127
38043,"Kidder County, North Dakota",1170,143,63,38,5.4,1107,105
38045,"LaMoure County, North Dakota",1745,158,100,41,5.7,1645,117
38047,"Logan County, North Dakota",777,111,40,31,5.1,737,80
38049,"McHenry County, North Dakota",2244,211,141,56,6.3,2103,155
38051,"McIntosh County, North Dakota",1196,169,77,43,6.4,1119,126
38053,"McKenzie County, North Dakota",5997,498,205,111,3.4,5792,387
38055,"McLean County, North Dakota",4377,403,166,60,3.8,4211,343
38057,"Mercer County, North Dakota",3594,300,98,73,2.7,3496,227
38059,"Morton County, North Dakota",13946,936,592,310,4.2,13354,626
38061,"Mountrail County, North Dakota",3901,538,183,10,4.7,3718,528
38063,"Nelson County, North Dakota",1338,105,66,16,4.9,1272,89
38065,"Oliver County, North Dakota",725,61,9,6,1.2,716,55
38067,"Pembina County, North Dakota",2973,255,256,91,8.6,2717,164
38069,"Pierce County, North Dakota",1854,254,133,65,7.2,1721,189
38071,"Ramsey County, North Dakota",5410,746,590,282,10.9,4820,464
38073,"Ransom County, North Dakota",2337,233,136,111,5.8,2201,122
38075,"Renville County, North Dakota",969,79,64,36,6.6,905,43
38077,"Richland County, North Dakota",6849,813,426,152,6.2,6423,661
38079,"Rolette County, North Dakota",3769,954,965,607,25.6,2804,347
38081,"Sargent County, North Dakota",1751,102,94,28,5.4,1657,74
38083,"Sheridan County, North Dakota",675,93,48,22,7.1,627,71
38085,"Sioux County, North Dakota",1112,396,409,288,36.8,703,108
38087,"Slope County, North Dakota",374,22,9,2,2.4,365,20
38089,"Stark County, North Dakota",13537,1830,1021,511,7.5,12516,1319
38091,"Steele County, North Dakota",806,100,27,11,3.3,779,89
38093,"Stutsman County, North Dakota",9437,1519,885,563,9.4,8552,956
38095,"Towner County, North Dakota",989,126,45,37,4.6,944,89
38097,"Traill County, North Dakota",3333,400,147,47,4.4,3186,353
38099,"Walsh County, North Dakota",4400,505,182,64,4.1,4218,441
38101,"Ward County, North Dakota",28568,2859,2025,911,7.1,26543,1948
38103,"Wells County, North Dakota",1787,173,117,59,6.5,1670,114
38105,"Williams County, North Dakota",15154,1271,902,503,6.0,14252,768
39001,"Adams County, Ohio",10421,2291,2153,1367,20.7,8268,924
39003,"Allen County, Ohio",41295,5679,5691,2847,13.8,35604,2832
39005,"Ashland County, Ohio",20720,2313,1854,912,8.9,18866,1401
39007,"Ashtabula County, Ohio",39245,6247,7161,3314,18.2,32084,2933
39009,"Athens County, Ohio",23014,5077,3314,1752,14.4,19700,3325
39011,"Auglaize County, Ohio",18940,1471,1289,440,6.8,17651,1031
39013,"Belmont County, Ohio",27195,4358,4138,2326,15.2,23057,2032
39015,"Brown County, Ohio",17138,3200,2904,2087,16.9,14234,1113
39017,"Butler County, Ohio",146822,17160,14429,6253,9.8,132393,10907
39019,"Carroll County, Ohio",11206,1280,1344,471,12.0,9862,809
39021,"Champaign County, Ohio",15646,1316,1599,712,10.2,14047,604
39023,"Clark County, Ohio",55975,8648,10097,4812,18.0,45878,3836
39025,"Clermont County, Ohio",84955,8003,6700,3044,7.9,78255,4959
39027,"Clinton County, Ohio",16761,2082,1888,925,11.3,14873,1157
39029,"Columbiana County, Ohio",41459,6531,6288,3265,15.2,35171,3266
39031,"Coshocton County, Ohio",14786,2648,2702,1565,18.3,12084,1083
39033,"Crawford County, Ohio",18059,2311,2496,1160,13.8,15563,1151
39035,"Cuyahoga County, Ohio",554551,91106,90557,45992,16.3,463994,45114
39037,"Darke County, Ohio",21297,2809,1728,1053,8.1,19569,1756
39039,"Defiance County, Ohio",15327,1648,1431,652,9.3,13896,996
39041,"Delaware County, Ohio",82287,4497,3002,1338,3.6,79285,3159
39043,"Erie County, Ohio",32482,4235,3695,1908,11.4,28787,2327
39045,"Fairfield County, Ohio",60357,5132,5469,2390,9.1,54888,2742
39047,"Fayette County, Ohio",11582,1784,1653,946,14.3,9929,838
39049,"Franklin County, Ohio",553099,73602,60349,29028,10.9,492750,44574
39051,"Fulton County, Ohio",16986,1543,1633,669,9.6,15353,874
39053,"Gallia County, Ohio",11614,2123,2206,1200,19.0,9408,923
39055,"Geauga County, Ohio",35807,2100,1572,524,4.4,34235,1576
39057,"Greene County, Ohio",68166,6923,5229,2574,7.7,62937,4349
39059,"Guernsey County, Ohio",16318,2489,2790,1469,17.1,13528,1020
39061,"Hamilton County, Ohio",354739,53262,43374,24051,12.2,311365,29211
39063,"Hancock County, Ohio",31615,3438,2838,1484,9.0,28777,1954
39065,"Hardin County, Ohio",11724,1767,1448,741,12.4,10276,1026
39067,"Harrison County, Ohio",5948,869,811,342,13.6,5137,527
39069,"Henry County, Ohio",11451,1001,701,261,6.1,10750,740
39071,"Highland County, Ohio",16938,2796,2555,1224,15.1,14383,1572
39073,"Hocking County, Ohio",11568,1645,1923,864,16.6,9645,781
39075,"Holmes County, Ohio",13395,1272,645,306,4.8,12750,966
39077,"Huron County, Ohio",23490,2995,2665,1139,11.3,20825,1856
39079,"Jackson County, Ohio",12933,2521,2588,1454,20.0,10345,1067
39081,"Jefferson County, Ohio",27143,4562,4493,2421,16.6,22650,2141
39083,"Knox County, Ohio",23491,2567,2462,1109,10.5,21029,1458
39085,"Lake County, Ohio",101144,8707,7547,3124,7.5,93597,5583
39087,"Lawrence County, Ohio",22650,4348,4751,2117,21.0,17899,2231
39089,"Licking County, Ohio",68620,7471,8177,3865,11.9,60443,3606
39091,"Logan County, Ohio",19560,2139,2201,1066,11.3,17359,1073
39093,"Lorain County, Ohio",127544,16490,14487,7679,11.4,113057,8811
39095,"Lucas County, Ohio",183243,32657,29998,16828,16.4,153245,15829
39097,"Madison County, Ohio",15686,1429,1522,682,9.7,14164,747
39099,"Mahoning County, Ohio",98065,18412,18645,10496,19.0,79420,7916
39101,"Marion County, Ohio",24683,3878,4191,2179,17.0,20492,1699
39103,"Medina County, Ohio",73086,4995,4760,1537,6.5,68326,3458
39105,"Meigs County, Ohio",9102,1945,2282,1359,25.1,6820,586
39107,"Mercer County, Ohio",16408,1401,1119,513,6.8,15289,888
39109,"Miami County, Ohio",44906,4728,3455,1708,7.7,41451,3020
39111,"Monroe County, Ohio",5651,805,757,357,13.4,4894,448
39113,"Montgomery County, Ohio",231319,34019,31126,16072,13.5,200193,17947
39115,"Morgan County, Ohio",5713,800,935,490,16.4,4778,310
39117,"Morrow County, Ohio",13463,1542,1594,632,11.8,11869,910
39119,"Muskingum County, Ohio",34357,5195,6638,2906,19.3,27719,2289
39121,"Noble County, Ohio",4619,684,456,177,9.9,4163,507
39123,"Ottawa County, Ohio",18504,1709,1441,456,7.8,17063,1253
39125,"Paulding County, Ohio",7624,779,878,340,11.5,6746,439
39127,"Perry County, Ohio",13452,2084,2145,1085,15.9,11307,999
39129,"Pickaway County, Ohio",21899,2598,2630,1212,12.0,19269,1386
39131,"Pike County, Ohio",10866,2352,2583,1427,23.8,8283,925
39133,"Portage County, Ohio",65249,8335,6649,3326,10.2,58600,5009
39135,"Preble County, Ohio",16725,1995,1707,903,10.2,15018,1092
39137,"Putnam County, Ohio",13153,939,898,329,6.8,12255,610
39139,"Richland County, Ohio",50111,7111,7440,3640,14.8,42671,3471
39141,"Ross County, Ohio",29808,4238,4916,2438,16.5,24892,1800
39143,"Sandusky County, Ohio",24686,3449,3340,1624,13.5,21346,1825
39145,"Scioto County, Ohio",28864,6493,6527,4034,22.6,22337,2459
39147,"Seneca County, Ohio",22279,2663,3001,1391,13.5,19278,1272
39149,"Shelby County, Ohio",18906,1966,1657,777,8.8,17249,1189
39151,"Stark County, Ohio",155955,19080,19848,9641,12.7,136107,9439
39153,"Summit County, Ohio",231267,30028,32721,15396,14.1,198546,14632
39155,"Trumbull County, Ohio",86550,14154,12094,6688,14.0,74456,7466
39157,"Tuscarawas County, Ohio",38492,5410,5437,2781,14.1,33055,2629
39159,"Union County, Ohio",24232,1339,1177,492,4.9,23055,847
39161,"Van Wert County, Ohio",11549,1111,867,339,7.5,10682,772
39163,"Vinton County, Ohio",5328,1033,1111,544,20.9,4217,489
39165,"Warren County, Ohio",92052,5906,4235,1921,4.6,87817,3985
39167,"Washington County, Ohio",24779,3591,3347,1748,13.5,21432,1843
39169,"Wayne County, Ohio",44365,4383,3632,1573,8.2,40733,2810
39171,"Williams County, Ohio",15476,2038,2195,981,14.2,13281,1057
39173,"Wood County, Ohio",54257,7423,3766,1885,6.9,50491,5538
39175,"Wyandot County, Ohio",8999,838,755,257,8.4,8244,581
40001,"Adair County, Oklahoma",7133,1600,1805,826,25.3,5328,774
40003,"Alfalfa County, Oklahoma",1938,275,183,97,9.4,1755,178
40005,"Atoka County, Oklahoma",4975,893,742,428,14.9,4233,465
40007,"Beaver County, Oklahoma",1673,216,71,54,4.2,1602,162
40009,"Beckham County, Oklahoma",8188,1702,1519,1002,18.6,6669,700
40011,"Blaine County, Oklahoma",3381,522,482,250,14.3,2899,272
40013,"Bryan County, Oklahoma",18397,2948,2486,1143,13.5,15911,1805
40015,"Caddo County, Oklahoma",9053,1510,1391,676,15.4,7662,834
40017,"Canadian County, Oklahoma",58227,4648,4863,1657,8.4,53364,2991
40019,"Carter County, Oklahoma",19046,3113,3090,1485,16.2,15956,1628
40021,"Cherokee County, Oklahoma",18698,3381,3092,1553,16.5,15606,1828
40023,"Choctaw County, Oklahoma",5923,1435,1472,908,24.9,4451,527
40025,"Cimarron County, Oklahoma",707,65,39,28,5.5,668,37
40027,"Cleveland County, Oklahoma",116799,14569,11590,4468,9.9,105209,10101
40029,"Coal County, Oklahoma",2051,394,362,208,17.6,1689,186
40031,"Comanche County, Oklahoma",44898,7899,7246,4150,16.1,37652,3749
40033,"Cotton County, Oklahoma",2040,334,363,187,17.8,1677,147
40035,"Craig County, Oklahoma",5190,879,755,412,14.5,4435,467
40037,"Creek County, Oklahoma",28246,4236,4169,2073,14.8,24077,2163
40039,"Custer County, Oklahoma",11044,2073,1303,602,11.8,9741,1471
40041,"Delaware County, Oklahoma",17161,3107,2682,1349,15.6,14479,1758
40043,"Dewey County, Oklahoma",1631,220,148,57,9.1,1483,163
40045,"Ellis County, Oklahoma",1478,192,170,67,11.5,1308,125
40047,"Garfield County, Oklahoma",23893,2986,3734,1464,15.6,20159,1522
40049,"Garvin County, Oklahoma",10110,1696,1438,806,14.2,8672,890
40051,"Grady County, Oklahoma",20688,2525,2534,1183,12.2,18154,1342
40053,"Grant County, Oklahoma",1612,310,191,130,11.8,1421,180
40055,"Greer County, Oklahoma",1948,434,494,223,25.4,1454,211
40057,"Harmon County, Oklahoma",964,212,215,105,22.3,749,107
40059,"Harper County, Oklahoma",1333,201,59,10,4.4,1274,191
40061,"Haskell County, Oklahoma",4584,964,1019,481,22.2,3565,483
40063,"Hughes County, Oklahoma",4034,731,638,299,15.8,3396,432
40065,"Jackson County, Oklahoma",9775,1404,1494,705,15.3,8281,699
40067,"Jefferson County, Oklahoma",2163,535,487,289,22.5,1676,246
40069,"Johnston County, Oklahoma",3891,802,756,451,19.4,3135,351
40071,"Kay County, Oklahoma",16776,2627,2880,1324,17.2,13896,1303
40073,"Kingfisher County, Oklahoma",5684,679,466,230,8.2,5218,449
40075,"Kiowa County, Oklahoma",3438,763,715,366,20.8,2723,397
40077,"Latimer County, Oklahoma",3901,818,731,395,18.7,3170,423
40079,"Le Flore County, Oklahoma",17997,3578,3768,1862,20.9,14229,1716
40081,"Lincoln County, Oklahoma",13141,2195,1968,1038,15.0,11173,1157
40083,"Logan County, Oklahoma",17834,2029,1907,919,10.7,15927,1110
40085,"Love County, Oklahoma",3899,595,537,224,13.8,3362,371
40087,"McClain County, Oklahoma",16421,1415,1281,386,7.8,15140,1029
40089,"McCurtain County, Oklahoma",11143,2444,2376,1276,21.3,8767,1168
40091,"McIntosh County, Oklahoma",7784,1661,1589,668,20.4,6195,993
40093,"Major County, Oklahoma",3182,309,405,135,12.7,2777,174
40095,"Marshall County, Oklahoma",5982,950,723,327,12.1,5259,623
40097,"Mayes County, Oklahoma",15315,2360,2160,1137,14.1,13155,1223
40099,"Murray County, Oklahoma",4956,690,605,280,12.2,4351,410
40101,"Muskogee County, Oklahoma",25739,4898,5071,2394,19.7,20668,2504
40103,"Noble County, Oklahoma",4147,518,450,253,10.9,3697,265
40105,"Nowata County, Oklahoma",3686,650,648,361,17.6,3038,289
40107,"Okfuskee County, Oklahoma",4009,919,761,396,19.0,3248,523
40109,"Oklahoma County, Oklahoma",328101,51375,48425,24509,14.8,279676,26866
40111,"Okmulgee County, Oklahoma",14246,2546,3042,1476,21.4,11204,1070
40113,"Osage County, Oklahoma",17374,2343,2418,1171,13.9,14956,1172
40115,"Ottawa County, Oklahoma",11921,2347,2096,1124,17.6,9825,1223
40117,"Pawnee County, Oklahoma",6108,1138,947,422,15.5,5161,716
40119,"Payne County, Oklahoma",32609,7808,3303,1572,10.1,29306,6236
40121,"Pittsburg County, Oklahoma",17851,3243,3243,1748,18.2,14608,1495
40123,"Pontotoc County, Oklahoma",15134,2180,2330,999,15.4,12804,1181
40125,"Pottawatomie County, Oklahoma",26927,4270,5005,2196,18.6,21922,2074
40127,"Pushmataha County, Oklahoma",4431,1001,785,469,17.7,3646,532
40129,"Roger Mills County, Oklahoma",1416,188,148,66,10.5,1268,122
40131,"Rogers County, Oklahoma",36672,3318,3941,1561,10.7,32731,1757
40133,"Seminole County, Oklahoma",8782,1995,2014,1125,22.9,6768,870
40135,"Sequoyah County, Oklahoma",15454,2915,3283,1661,21.2,12171,1254
40137,"Stephens County, Oklahoma",17567,3159,3096,1503,17.6,14471,1656
40139,"Texas County, Oklahoma",6824,1308,458,209,6.7,6366,1099
40141,"Tillman County, Oklahoma",2668,612,517,361,19.4,2151,251
40143,"Tulsa County, Oklahoma",272422,39008,34993,17301,12.8,237429,21707
40145,"Wagoner County, Oklahoma",31379,2768,2692,1121,8.6,28687,1647
40147,"Washington County, Oklahoma",20957,3300,3254,1625,15.5,17703,1675
40149,"Washita County, Oklahoma",4131,505,616,262,14.9,3515,243
40151,"Woods County, Oklahoma",3584,676,328,220,9.2,3256,456
40153,"Woodward County, Oklahoma",7925,1022,731,438,9.2,7194,584
41001,"Baker County, Oregon",7355,1314,1225,697,16.7,6130,617
41003,"Benton County, Oregon",38537,6874,5123,2273,13.3,33414,4601
41005,"Clackamas County, Oregon",163845,12625,16492,5162,10.1,147353,7463
41007,"Clatsop County, Oregon",17984,1994,2752,818,15.3,15232,1176
41009,"Columbia County, Oregon",20928,1876,3258,1015,15.6,17670,861
41011,"Coos County, Oregon",28731,4642,6711,2675,23.4,22020,1967
41013,"Crook County, Oregon",10782,1143,1579,633,14.6,9203,510
41015,"Curry County, Oregon",11159,1478,1676,617,15.0,9483,861
41017,"Deschutes County, Oregon",84933,7505,8417,2504,9.9,76516,5001
41019,"Douglas County, Oregon",47519,7158,10041,3776,21.1,37478,3382
41021,"Gilliam County, Oregon",875,136,101,54,11.5,774,82
41023,"Grant County, Oregon",3444,424,538,247,15.6,2906,177
41025,"Harney County, Oregon",3129,436,723,213,23.1,2406,223
41027,"Hood River County, Oregon",8939,835,1202,268,13.4,7737,567
41029,"Jackson County, Oregon",92035,11636,16488,5224,17.9,75547,6412
41031,"Jefferson County, Oregon",8814,1278,2176,886,24.7,6638,392
41033,"Josephine County, Oregon",36715,6074,8836,3049,24.1,27879,3025
41035,"Klamath County, Oregon",28999,5869,6861,3208,23.7,22138,2661
41037,"Lake County, Oregon",3480,649,591,314,17.0,2889,335
41039,"Lane County, Oregon",160445,24510,30686,11053,19.1,129759,13457
41041,"Lincoln County, Oregon",23115,3488,4876,1642,21.1,18239,1846
41043,"Linn County, Oregon",50729,6680,10009,3517,19.7,40720,3163
41045,"Malheur County, Oregon",10292,1909,2916,1283,28.3,7376,626
41047,"Marion County, Oregon",126870,15421,24964,8255,19.7,101906,7166
41049,"Morrow County, Oregon",4326,589,843,213,19.5,3483,376
41051,"Multnomah County, Oregon",349803,43310,56291,21593,16.1,293512,21717
41053,"Polk County, Oregon",32986,4763,6530,2577,19.8,26456,2186
41055,"Sherman County, Oregon",804,167,191,104,23.8,613,63
41057,"Tillamook County, Oregon",11936,1656,1921,662,16.1,10015,994
41059,"Umatilla County, Oregon",28707,3677,5875,2119,20.5,22832,1558
41061,"Union County, Oregon",10900,1847,2114,928,19.4,8786,919
41063,"Wallowa County, Oregon",3387,277,406,123,12.0,2981,154
41065,"Wasco County, Oregon",10563,1239,2299,823,21.8,8264,416
41067,"Washington County, Oregon",235406,18544,24720,7630,10.5,210686,10914
41069,"Wheeler County, Oregon",703,70,78,20,11.1,625,50
41071,"Yamhill County, Oregon",39247,4309,6210,2484,15.8,33037,1825
42001,"Adams County, Pennsylvania",40841,3028,3350,1075,8.2,37491,1953
42003,"Allegheny County, Pennsylvania",545802,67128,70877,31278,13.0,474925,35850
42005,"Armstrong County, Pennsylvania",28035,3539,4387,1861,15.6,23648,1678
42007,"Beaver County, Pennsylvania",72257,7880,10006,4103,13.8,62251,3777
42009,"Bedford County, Pennsylvania",19750,2491,3116,1172,15.8,16634,1319
42011,"Berks County, Pennsylvania",163236,19103,22640,9645,13.9,140596,9458
42013,"Blair County, Pennsylvania",50558,6666,9068,4130,17.9,41490,2536
